marker,complexity,velocity
macroeconomy,1.7216588915331608,0.30330932266992283
energy_sector,2.4882384477620336,0.15064316083996282
usage,1.9965753491356704,0.21313103885612325
production,2.1051907038114592,0.22444854460299765
project,2.0292786717497107,0.21498538615791718
government,1.7660368984510608,0.16863091995527305
feature_newness,2.0785318258333345,0.23354656781311825
prices,2.8014547075001746,0.14540056094216697
risk,2.315952397797123,0.16183839266288993
investment,2.7844933735096093,0.14693193643105185
development,2.5307758970736685,0.15203877010984415
feature_context,2.647560230573352,0.1593591834463032
product_design,2.3692969632555774,0.1205747380386588
agricultural_products,2.620588533834377,0.04650288144826295
goal,2.3054733252272155,0.13241001060831697
market,2.904632873849557,0.12005022506834691
plan,2.5948688907788147,0.12829739042148244
partnership,2.366428515683113,0.11356464748849361
employees,2.5797918278883056,0.09400672253601178
projects,2.9974717823483226,0.10095862756374688
deal,2.5301307723072135,0.10547601660226906
revenue,3.4723698721582372,0.07697438656437258
opportunity,2.32995090857467,0.1341336513017535
review,2.7382597767720105,0.0945700258546104
culture,2.324436174799814,0.0499366705400797
innovation,2.853084807803576,0.06950218490853068
feature_public_or_private,2.537822333365065,0.10979945389935758
expenses,3.28274030846493,0.08955257863056579
materials_sector,5.099675042800526,0.03764097340162683
employment,2.277927812207338,0.07883548001369468
construction,3.4390912621887915,0.05322288765471868
management,3.2466989722230157,0.08648055169994485
sales,3.611523001466308,0.06542835506998285
transportation,2.983060076709229,0.05103038970807732
results,4.0871898028368365,0.06511381594148391
regulation,3.1206466161950606,0.062454147278519764
total_count,2.825190279435656,0.08075644552232888
properties,2.915853859278692,0.06122381862307756
customer_base,3.3596563208372516,0.05635562991309275
operations,3.454117889345135,0.08097822512231609
feature_eco_friendly,4.43800511507537,0.049474559434403
renewable_electricity,6.55046124935703,0.020839692982825994
media,2.371001835747088,0.06586348158554706
feature_normality,3.083651095410818,0.07874019067985988
carbon_dioxide,8.029416833765213,0.0134425422182345
acquisition,3.632356426285076,0.0641373110867875
infrastructure,3.604998428257093,0.05956004998895318
lead,3.360603245391921,0.033040944055885084
funding,2.236009839835868,0.07051410703774975
demand,4.210637583959605,0.054791366955008254
planned_purchases,2.548774110038384,0.08515240390534481
gdp,3.406479897963428,0.05584798231160118
number_trades,3.390661703231469,0.05245719991027624
quantity,3.250633819493271,0.059957229424671674
profit,4.259183061103665,0.04468985430007876
solar_energy,6.468196741144373,0.013800088037225242
feature_modern,3.7201796349236087,0.04825856634245806
steel,6.166858099809004,0.01811171957613955
production_capacity,4.215051351816455,0.04570936584526699
meeting,1.9876756204898207,0.05648127691080413
crude_oil,4.717862095694389,0.020991481302208858
nature,2.803351051357006,0.03564748680706524
document,1.5350923830702068,0.1230303357388971
company_announcement,2.5504891184080534,0.06426633115826294
public_sector,2.4259978694161757,0.0347123021059786
metals_and_mining,8.089412801923665,0.019557924952481823
gold,6.0761928609051425,0.01937746550610442
feature_digital,2.7443986220219903,0.02937272633746591
feature_geography,5.583720017214308,0.027789068205238042
for_a_fee_or_free,1.7581626659280507,0.0787789810281466
integration,4.146295153822599,0.03471567517974267
market_presence,3.1456513718010193,0.04294344535873483
chemicals,5.32082912360523,0.018503839401211947
exposition,2.261855766976949,0.02345129534465224
climate,4.679837098003434,0.022848358409325874
supply_shortage,2.5503513407682727,0.043514338093302594
net_income,5.725322561973386,0.029527887730612837
feature_legal_status,2.587657418608756,0.04802751078961971
new_company_leader,2.5965810264793725,0.04056458508662897
exports,5.885217715698644,0.022941117937837624
coronavirus,3.307576397851973,0.022689823942414887
feature_importance,3.7384677605950727,0.04831169225424206
import_taxes,3.873090827220433,0.018476854811099435
feature_risk_profile,2.836525987661276,0.04198380587285873
feature_efficiency,4.865889354316443,0.03670325889521715
electricity,5.383501466959672,0.019148096490148096
fine,2.196002840711153,0.02466897497347921
market_value,3.1888160912689147,0.04515618174796056
utilities_sector,3.5947917217836576,0.01780476986360976
feature_season,2.4198659857646243,0.0325273935753064
analyst_upgrade,4.1197263935894854,0.025058564993228553
real_estate_sector,4.153686405794523,0.01575225447817706
integrated_oil_gas,5.529932074695534,0.017333382805081874
hydrogen,8.886848909019376,0.006241873000399709
feature_affordability,3.48360952590054,0.03120936500199855
transaction_volume,5.789236672049626,0.021951120788084953
provision,3.631480530731853,0.02871835002723757
marketing,4.53090208636303,0.02333576756823307
waste_generated,5.124236475245529,0.01617557523556704
advisory_fees,2.256045070503313,0.04191634439757746
feature_geographic_position,3.249229134786757,0.03735510540012244
regulatory_compliance,3.6917998734907487,0.02625684944791215
imports,5.379364350656803,0.01901738988179063
feature_personal_relationship,3.0113463935437568,0.029977349809674314
global_climate_change,4.628684736442381,0.019068829256692597
greenhouse_gas_emissions,8.734317372940604,0.01108392038871302
reform,2.8769900861339877,0.0246419903833667
feature_report_type,5.110517722022236,0.017933789935085195
natural_gas,7.346901478738982,0.010166444324887721
