marker,complexity,velocity
software,3.3803774431071294,0.051694041971156846
housing,3.706574859128123,0.053855338985480596
air,3.0998942756870673,0.049452634454936584
feature_policy_scope,2.920086392694428,0.09925606858133577
industrials_sector,5.1383913994645,0.03793021447689529
plants,4.647212440235732,0.04131087765692804
tourism,4.603128648362513,0.01945504620267788
sustainability,5.874364798670273,0.028589329955762136
semiconductors,5.321476650515828,0.021668625860344626
gasoline,5.587138964013309,0.021584299016243036
machine_learning,8.671398340059916,0.009307153783492514
feature_type_of_violence,4.39045542235593,0.024925328579548045
resilience,5.56158405076747,0.022109655254995943
labor_force,6.006123081900839,0.019763682452089704
product_launch,5.382172563353989,0.023265776287628746
railroads,6.796512895088847,0.014126432923898397
flood,8.30378537691449,0.011239925050300961
concrete,21.60430982099842,0.0032980228728131935
research_and_development,7.51248841607794,0.01531122508352574
aerospace_defense,10.36744015777181,0.008571823702926647
personal_computer,9.12395933815212,0.008737947585806781
consumer_electronics,8.235710758159824,0.012137162671541881
biomass,34.752699009643756,0.0019892702523565137
subsidy,3.7911202344997386,0.02956499154201754
technology_hardware_equipment,11.955232950478779,0.006765542702270585
electrical_cable,8.776060310469026,0.009253184603267496
machinery,15.011284527477141,0.006364146924347015
lighting,12.46811627164728,0.006286566227773553
tank,10.35018164976806,0.007247048982090664
enterprise_server,13.652442965864749,0.005236697018708753
geopolitical_fragmentation,13.282115772305273,0.00553184097306432
nuclear_power,17.340411943492565,0.004231521037017799
public_transit,16.051762776628898,0.004481971763999521
generator,15.099502688027584,0.005434021833906475
waste_disposal_services,28.796587035581663,0.002410061204423449
air_quality,16.294007964100793,0.004253446016484212
olympics,11.655253551624684,0.005478715061280318
brokerage,16.897366997047445,0.004191887420290051
solar_panels,24.099069336899248,0.0028662694310130524
urban_development,18.452801225807637,0.004435591999743646
earthquake,20.590863157721003,0.003563652431733203
natural_disaster,12.765284780378755,0.006459436258181811
office_building,18.414762774573383,0.003923728056046994
3d_printer,57.0489864547874,0.0010616749672390212
government_spending,12.234516020672196,0.005656644702334672
insulation,19.284647400515425,0.003513899593713265
geothermal,59.56593387296633,0.001095405704879657
percentage_shares_owned,13.538228466010723,0.005400291096265839
professional_services,18.20636359456255,0.0027279734066864444
public_works,12.526206470837444,0.005396074754060759
homebuilding,30.290026736172972,0.002297063233327318
carbon_neutrality,42.09500442537439,0.0018062810006560632
condominium,39.179639823518976,0.001717737814349393
crane,27.424261664547966,0.002398255446249226
green_construction,69.37619628653933,0.0009225356744713972
elevators,40.52348933876864,0.001633410970247803
construction_engineering,48.291500353561915,0.0014968014828032267
public_private_partnership,23.21287677129666,0.002860366551925941
urban_planning,45.61486842607277,0.001407415028055541
industrial_machinery,48.32647327525615,0.0013062228151336328
optical_fiber_connector,91.5523191827883,0.0006619657261974834
green_energy_project,42.839353197383865,0.0014639140136036065
electrical_equipment,59.40462487398283,0.0011628671801609293
worker_shortage,32.497999372883235,0.0019572260515979094
property_management,66.17703078553829,0.0009562664121120333
single_family_home,51.49719500037619,0.0012480372927035355
construction_equipment,131.986613364776,0.00047391686385093713
property_rights,98.55363818963978,0.0006198023041466881
industrial_conglomerates,71.5012804144578,0.0008137540455803458
forklift,108.29510782277276,0.0005590869763935433
construction_machinery,93.48710361346382,0.0006788310950178014
concessions,43.07940490090175,0.0014369294234910976
mitsubishi_brand,125.03841141062959,0.0005160802859017322
distribution_center,64.09408910436643,0.0009663856334042242
mass_production,67.34073108074588,0.0009191626007073334
base_transceiver_station,58.52352193325437,0.0010583018934749574
property_services,64.51207963705714,0.0009360279695276516
clothes_dryer,60.79226398768517,0.0010068625185729874
real_estate_management_development,75.24009539782679,0.0005978773246802747
toshiba,238.64941063732272,0.00024117477413054808
disaster_risk,17.64117630855313,0.00039211982507239454
nomura,18.637929859580534,0.00035754581899074265
itochu,553.6632100625504,9.950567603987647e-05
shimizu,285.53786642966594,0.00020407096272584836
mitsubishi_motors,470.82789390253333,0.00012564699771136945
qualified_workers,101.4137605837282,0.0005843850296240203
mitsubishi_heavy_industries,412.9498937548727,0.0001425123665316875
building_permits,108.86162227026729,0.000534632191604082
obayashi,1556.2632955675883,3.4574006081652e-05
building_supplies,398.35583087126287,0.0001450421718547352
government_investment,143.24165094744734,0.00039886597260052175
new_value,74.96769389999582,0.00021924979466413463
steam_turbine,459.12565114378725,0.00012227392394730584
real_estate_brokerage,32.577933775455435,0.0003659785034009016
accounting_change,74.65084679938187,0.00014925851405981472
maintenance_cost,50.98845652996057,0.00023021228439734135
takada,812.7989523767412,6.9148012163304e-05
hazama_ando,2789.726778992956,1.770863726133395e-05
haseko,1619.0814047586202,3.3730737640636093e-06
comsys_holdings,3023.7614068014227,1.6022100379302144e-05
taisei,1036.5166830857859,2.5298053230477073e-06
tama_home,2901.926356263331,1.686536882031805e-05
