marker,complexity,velocity
law_enforcement,4.312391585015862,0.06874240004317535
criminal_activity,5.576401573209815,0.04503053475024918
vote,4.379425773816649,0.04122317773906238
war,5.6088293480548685,0.04922832504962635
prison,6.199363636725884,0.031769295246833106
private_guns,6.943941436985878,0.013667694891985745
shooting,3.6693775189722952,0.021925822734854477
murder,7.339945500820763,0.018963420701565613
violence,7.710239148734647,0.02263163841998479
poll,5.489521283436061,0.01203512719017896
arrest,5.994339011757331,0.018954988017155453
peace,5.172537276100424,0.023921839134739123
protest,9.028578135037066,0.013881041807562769
getty_images_holdings,4.236421870906801,0.003176592217306904
democratic_governance,8.339669016254463,0.012803344739944445
feature_judiciary_status,6.739891395387594,0.016119076250018974
military_bomb,8.797239563962018,0.007834807085478748
civil_rights,7.994994743899749,0.008281739359217177
criticism,5.965044160190794,0.01181250432175076
feature_government_system,8.24273724105683,0.009512911283100394
illegal_immigration,6.253886403695243,0.004363070913816279
racial_discrimination,9.38442519706141,0.005178511496278656
cease_fire,5.758550975948018,0.003730619583054352
detention,7.650048669749941,0.0054373949076705385
new_years_eve,3.9890591277560654,0.004372346866667454
riot,13.443672901979014,0.0035805178005535216
fencing,4.803202393695697,0.004043472174671252
antisemitism,14.137190982869315,0.0019993894736487043
crackdown,8.814073253997082,0.004012271242353664
genocide,10.29141185843031,0.004672550431669115
outrage,9.997198962763948,0.004830241630139088
presidential_election,9.618046155830719,0.00488336754192309
fake_news,7.373595964839185,0.003926257861370041
misconduct,6.716173733348161,0.0035990697062558714
nuclear_bomb,11.249512859469322,0.0014116313702606206
kidnapping,7.887270749923478,0.004847106998959407
retaliation,8.123476087364114,0.003746641683433654
civil_war,12.24844179953762,0.00360750239066603
sexual_abuse,6.157984362624396,0.0023780170036648445
rule_law,8.50388814489613,0.0037710964682231155
mlk_day,4.700101267051348,0.0024125910097464965
impeachment,10.250018747379952,0.002489328437878944
textbook,6.163522227665838,0.0012733353459340128
congestion_pricing,6.916668982028184,0.0005236697018708754
social_justice,5.715071961629332,0.0021638268196468055
air_strike,9.492524826254263,0.003315731510074528
golf_course,4.927340170424252,0.0018813318919064781
insurrection,14.023499035571417,0.0018897645763166371
prison_population,6.768244111965798,0.002956499154201754
feature_sexuality,8.959171294712643,0.0014554813291934472
cold_war,12.198381066918829,0.0015448677839411333
vote_results,13.158401801661954,0.0016587090234782796
coup,10.858177278436225,0.0023788602721058604
