marker,complexity,velocity
apparel,23.706360318740522,0.011287148082997855
food_retail,3.6963174711441686,0.011082233851830988
footwear,25.686526682071122,0.00653195734410918
jacket,25.94607560956893,0.004488717911527649
shirt,17.039346866439068,0.006061413554022306
boots,19.07767652880369,0.0035206457412413922
leather,39.12453683297846,0.0020778134386631834
sock,25.515384069344066,0.0013180285733078554
nike,51.9737995326206,0.001071794188531212
jewelry,23.99060073728009,0.0018341088592095875
silk,43.76555311958775,0.0010439663299776872
handbag,25.632802572917733,0.0018391684698556832
macys,56.3392563739675,0.0007892992607908846
athletic_shoes,51.51150714043015,0.000968915438727272
wool,42.740967374593815,0.0009781913915784468
pants,67.1939559333209,0.0012412911451754082
adidas,66.30710573163289,0.0005599302448345592
department_stores,44.602334224489184,0.0012606863193187741
sportswear,77.07194367408235,0.0005928177140341794
jeans,68.69582726864272,0.0006940099269560875
apparel_accessories_luxury_goods,84.40856477734661,0.0006754580212537377
the_gap,46.88570053213658,0.0003997092410415377
levi_strauss,53.94786933725668,0.0004089851938927127
apparel_retail,65.69273649371746,0.0007134051010994534
undergarment,35.57375576199596,0.0005734225398908136
hoody,38.839259819248255,0.0006737714843717059
bra,39.865437369273856,0.00040223904636458544
lvmh,70.28102461743632,0.0004182611467438875
fleece,73.7204139741865,0.0002799651224172796
ralph_lauren,87.47386503205591,0.0002808083908582955
jcpenney,72.80724656178472,0.000285024733063375
sephora,85.14492276114527,0.00031032278629385205
luxury_goods_accessories,57.063274742452634,0.0004089851938927127
h_and_m,86.33890695727115,0.00029177088059150223
cashmere,154.6375833385851,0.00025888341139188205
workwear,178.69625738531002,0.00016443734599810094
chanel,61.10764145283963,0.0004595813003536667
coat,26.96161113996525,0.0004292236364770943
leggings,116.45133338212864,0.00019648154675670524
rei,28.638476622467067,0.00019310847299264166
swimsuit,37.487661999340276,0.00041151499921576035
nordstrom,144.90221579384786,0.00023864496880750036
athleisure,104.9962094714675,0.00012058738706527404
hermes_intl,57.001067104983804,0.0003744111878110607
zara,65.49159367138284,0.0003718813824880129
pvh_corp,97.19782893495453,0.000215876720900071
full_price,70.73010040995447,0.00034405352393448817
christian_dior,92.79939269668648,0.0004191044151849035
mens_apparel,82.77898323531407,0.0003718813824880129
j_crew,246.453268588019,9.107299162971745e-05
kering,102.86578804651606,0.00015516139314692603
lululemon_athletica,90.97890662611078,0.00018889213078756212
under_armour,56.64447773698682,0.00028249492774032727
louis_vuitton,96.69967764709659,0.0003609188927548062
loews,74.84261891146525,0.00020575749960788017
versace,119.75459520770956,0.0001433556349727034
crocs,35.153953201697064,0.0001484152456187988
tiffany_co,56.573148004036135,0.00016781041976216457
tapestry_inc,241.28650233136608,9.275952851174925e-05
uniqlo_brand,94.95630557522091,0.00013745275588559209
victorias_secret,54.55439976093951,0.00012986333991644896
skechers_usa,52.02025887605079,0.00012227392394730584
bloomingdales,75.52954036420581,0.00015516139314692603
dillards,58.72216939501832,8.264030721955844e-05
jigsaw,20.215447451884632,0.00021756325778210278
womens_dress_shoes,78.90732429363545,0.00015684793002895784
outerwear,107.54337467520331,0.00018130271481841897
carhartt,73.76463519327903,4.806630113790644e-05
reebok,134.71621453514143,0.00012143065550628995
j_jill,11.97763709921037,1.9395174143365753e-05
running_shoes,75.8142423511589,0.00013239314523949666
banana_republic,196.62693719065717,0.00011131143421409912
abercrombie_&_fitch,90.24873079388236,0.00015431812470591014
canada_goose,68.74524678382144,4.300669049181102e-05
simon_property_group,102.3015839027887,7.505089125041531e-05
tj_maxx,22.740778442180932,0.00012143065550628995
burberry_group,111.04768477357959,0.00013913929276762388
asos,110.08122517483295,8.095377033752663e-05
vince_holding,46.260386975452455,2.108171102539756e-05
capri_holdings,166.92503421747733,3.963361672774741e-05
neiman_marcus,99.94579630607339,0.0001062518235680037
