marker,complexity,velocity
jpmorgan_chase,15.571532971086786,0.004721460001248038
wealth_management,30.37656694858332,0.0034717361716624694
futures,15.373190009897083,0.005796627263543313
goldman_sachs,15.886879238781379,0.0029742077914630878
assets_under_management,20.63450230514766,0.0030189010188369303
bank_of_america,24.41457682717871,0.002366211245490622
morgan_stanley,25.908906148571525,0.0018096540744201263
investment_banking_brokerage,27.803378375471254,0.001554143736792308
citigroup,19.0267060275397,0.0023442862660242084
capital_one,12.113175238836636,0.0016190754067505323
enforcement_action,9.287571851397026,0.0019226520455162572
consumer_loans,35.273584744388195,0.0012691190037289332
financial_planning,18.977290767393608,0.0012134632866218835
credit_default_swap,31.62361102451489,0.000898924158122952
investment_advisor,41.77063183944695,0.0014436755710192247
royal_bank_of_canada,24.085186725377547,0.0011274499056382614
fixed_income_market,30.57243333743226,0.0022000873626104893
philanthropy,10.801290569903742,0.001910003018901019
market_correction,26.62925347277226,0.001727013767200568
treasury_management,54.10518599903394,0.0006763012896947537
retail_brokerage_account,42.55282386042251,0.0004342832471231897
toronto_dominion_bank,133.7107300784982,0.0002445478478946117
futures_trading,37.039337704506536,0.0004890956957892234
financial_research,40.07178072201824,0.000871939568010443
corporate_bonds,58.80589748477216,0.0013812737063840482
fixed_rate_mortgage,37.56385531442465,0.0004072986570106808
fifth_third,19.37679598682919,0.00025888341139188205
money_market_account,56.915784695124145,0.0005810119558599567
raymond_james_financial,26.21793781732859,0.0003423669870524564
state_street,33.11157714157264,0.0006172724988236406
preferred_stock,44.67755160737034,0.000968072170286256
cme_group,47.178996121943605,0.00025888341139188205
federal_home_loan_mortgage,31.618190473474215,0.0004250072942720148
global_daily_active_users,21.456411002968604,0.0006451003573771652
revolut,11.19028408391168,0.00015769119846997375
ppg_industries,35.149219786773365,0.0004511486159435078
federal_national_mortgage_assc,41.35461617489234,0.0002630997535969615
credit_risk,59.500680619373185,0.0014116313702606206
securities_services,59.71551239931368,0.00034911313458058356
pnc_financial,40.94326955209281,0.000449462079061476
options_market,15.555019620904291,0.001924338582398289
bank_of_new_york_mellon,65.34801393378638,0.00030104683344267714
before_market_open,38.53572544322546,0.0005422216075732252
sba_loans,48.95533446514482,0.0004250072942720148
canadian_imperial_bank,47.781279248767596,0.0003845304091032515
asset_prices,23.499577099653084,0.0007412329596529782
zelle,60.37192583162962,0.0002883978068274386
deposit_insurance,95.90780736603432,0.0005059610646095414
mortgage_origination,49.91019758885237,0.00037778426157512423
svb_financial,143.4795030113453,0.0001484152456187988
mortgage_servicing,41.05983979033624,0.00034068045017042454
market_making,65.66036404270719,0.000820500193108473
johnson_controls,35.41525031239172,0.0004283803680360784
management_fee,38.69236869366031,0.0006535330417873243
market_risk,74.95156231051998,0.0006164292303826246
hc_wainwright,25.025416405311773,0.00017287003040826
gold_futures,24.66802486072306,0.000138296024326608
thrifts_mortgage_finance,36.12142510756784,0.00033899391328839277
virtu_financial,25.128342057356555,0.00010203548136292418
comerica,19.201668618550293,0.00017287003040826
operating_leverage,70.71923226541095,0.0003609188927548062
payroll_tax,41.20157060416927,0.00031706893382197926
charles_schwab,182.71936044966725,6.74614752812722e-05
buyout_bid,17.121972903201733,0.002390666030280083
discover_financial,42.0316865082888,8.685664942463792e-05
reverse_stock_split,41.93532314501397,0.00039380636195442635
commercial_mortgage,80.51935373543893,0.00016612388288013275
bank_of_montreal,67.6076158813277,0.000215876720900071
stock_split,70.55432508187741,0.00033983718172940865
umb_financial,27.06587206265373,4.3849958932826916e-05
bb_t,268.1038811471177,3.8790348286731506e-05
btcs,23.564063521978824,4.216342205079512e-05
customers_bancorp,29.93151606307896,2.445478478946117e-05
private_secondary_market,65.45401924145092,0.0007049724166892944
trade_clearing,41.17279054069812,0.00010287874980394009
td_bank,114.42791036880938,0.00021756325778210278
independent_bank_group,28.598297890227816,3.1200932317588385e-05
tonix_pharmaceuticals_holding,26.369373752168094,1.770863726133395e-05
comex,54.095331025581345,0.00018720559390553035
city_office_reit,5.476474457732764,2.0238442584381658e-05
bok_financial,16.02428628411007,5.734225398908137e-05
judicial_decision,48.812074268892744,0.0004368130524462375
first_citizens_bancshares,80.31498468737476,3.0357663876572487e-05
senior_unsecured_debt,80.97960938739578,0.00020575749960788017
short_position,56.62384801715794,0.00017202676196724408
td_securities,123.22978658658523,0.00019985462052076884
e_trade,60.32073624578412,7.42076228093994e-05
bank_of_hawaii,27.460822557151435,3.0357663876572487e-05
ordinary_income,93.16828828471729,0.0002445478478946117
home_equity_loan,65.88079108700933,0.00015431812470591014
lpl_financial_holdings,35.22291610133683,8.095377033752663e-05
energy_exchange,40.353661128002976,8.769991786565383e-05
london_metal_exchange,31.554707869241753,7.58941596914312e-05
ma_advisory,128.5343329877836,0.00016022100379302145
gcm_grosvenor,6.203948117939274,2.8671126994540684e-05
community_bankers,17.72479771391257,9.528933383479697e-05
margin_requirements,65.51140264394465,8.432684410159024e-05
national_bankshares,48.15548970964403,1.1805758174222632e-05
ameris_bancorp,32.009136183394794,1.6022100379302144e-05
interest_rate_risk,92.7240517338634,0.00033562083952432914
commodity_exchange,72.14879498262277,0.00019226520455162575
first_republic_bank,258.80842096167726,5.312591178400185e-05
viridian_therapeutics,10.166418400515491,6.7461475281272185e-06
fee_revenue,138.86078145037337,0.00015263158782387833
8_k,12.533625599158324,0.0038351848697403238
tradeweb_markets,44.74346836412654,3.62605429636838e-05
signature_bank,116.26447657615088,4.722303269689053e-05
installment_loans,41.365688488453614,7.673742813244712e-05
texas_capital_bancshares,19.348293595593866,3.79470798457156e-05
us_bancorp,104.44963064665205,0.00013913929276762388
pnc_bank,100.49075651324647,0.0001070950920090196
columbia_financial,10.549845029017504,2.782785855352478e-05
jpmorgan_chase_corporate_and_investment_bank,200.36148773157132,5.565571710704956e-05
derivative_exchange,49.797255147087604,9.107299162971745e-05
common_shareholder_equity,321.7053648470256,4.9752838019938234e-05
